NCefr,Cefr,Text,Total_Errors,Whitespace_Errors,Style_Errors,Uncategorized_Errors,Typographical_Errors,Misspelling_Errors,Type_Token_Ratio,Lexical_Density,Flesch_Reading_Ease,Wiener_Sachtextformel_Average,Average_Sentence_Length,Verb_Conjugations,Unique_Tenses
B,B1,"Die Welt immer verändert sich . Heute haben die meisten Menschen das andere Lebensverhalten als die Menschen , die vor 100 Jahre lebten . Sie mögen das alleine Leben . Das führt zu vielen Auswirkungen für die Gesellschaft wie zum Beispiel die Bevölkerung ist ab und zu geringer , weil die Menschen kein Baby haben wollen . Sie mögen lieber die Freiheit , mit Freunden zusammen draußen gehen statt die Zeit für ihre Familie verbringen . Die folgende Auswirkung ist die Zusammenhang zwischen Menschen und Menschen nicht stark . Wer Hilfe braucht oder Schwierigkeiten in dem Leben hätte , könnte nicht miteinder wie Familie , Eltern , Schwester kontaktieren , deswegen fühlen sie traurig , haben keine Lösung für die Probleme zu lösen . In der Grafik kann man einfach anschauen , dass die Haushaltsgröße verändert hat . Von 1975 bis 2015 , die Prozent der "" 3 und mehr Personen in einem Haushalt "" ist immer abnehmend . Außerdem , die Prozent der "" 1 Person in einem Haushalt "" gestiegen ist . Die letzte ist die Prozent der "" 2 Personen in einem Haushalt "" ist langsam gestiegen . Das bedeutet , vielleicht viele Paare zusammen leben aber die Frauen Schwanger haben möchten . Warum ist die Prozent der 1 Person in einem Haushalt schnell verringert . Es kann sein , dass mehr Menschen nicht mehr verheiraten möchten . Sie möchten mehr Zeit für Ihr Hobby , Studium , Freunden und Reisen . Die Sache , die Familie haben , ist für sie eine Forderung . Kinder haben , mehr Zeit für Familie ist keine gute Idee für sie . Meiner Meinung nach , Menschen müssen nicht allein leben . Das Zusammenleben haben mehrere Vorteile . Menschen haben die Hilfsbereitschaft wenn sie Probleme haben . Außerdem verknüpft man Kontakte miteinander , damit kann man die Story teilen oder miteinander zusammen unterhalten . In meinem Heimatland ist es anders als Deutschland , dass viele Menschen lieber zusammen leben wollen . Für sie Familie ist die Besten und ein Baby ist notwendig , wenn sie verheiraten .
",57,45,0,5,6,1,52.94117647058824,47.75086505190311,61.8,6.95,15.130434782608695,"{'present': 40, 'past': 3, 'future': 0, 'conditional': 0, 'subjunctive': 2}",3
B,B1,""" Zusammen oder allein leben "" ist eine interessante Thema . Das Diagramm gibt uns einige Informatione und die sind in Prozent . Ich verstehe von diesem Diagram , dass in Jahr 1975 die Leute gerne zusammen gewohnt haben . Dagegen ist in Jahr 2015 . Die Mehrheit der Menschen bevorzugen , alleine zu leben . In Jahr 1995 sind die Beträge fast gleich . Bei uns ist es ganz klar , es ist ganz anders . Die manche leute wollen gerne zusammen leben . Es gibt vorteile und Nachteile . Z B. für vorteile , Es ist sehr schöne Atmosphäre zu hause , wir essen immer zusammen , unterhalten uns und so weiter . Als Nachteil kann man sagen , die Kinder sind abhängigkeit von den Eltern ab . Sie arbeiten nicht selbst und müssen von Eltern Geld kriegen . Ich bin hier alleine , weil ich keine andere Möglichkeit habe , aber ich will gerne in der Zukunft mit meine Family leben .
",37,22,0,6,3,6,70.8029197080292,48.9051094890511,69.75,5.375,12.76923076923077,"{'present': 22, 'past': 0, 'future': 0, 'conditional': 0, 'subjunctive': 1}",2
B,B1,"Zusammenleben   oder alleine leben ? In Deutschland gibt es mehrere Leute     wollen alleine leben   . Der Grund   ist dafür , dass die Schneiderrate immer hoch ist , wenn eine Frau und ein Mann verheiratet sind , die Frau hat     der Recht ,   halbe Kapital von dem Mann   nimmt . Aber die Regierung hat ein gute Insentiv . Wenn zwei Leute verheiraten sind ,   die beide bezahlen weniger Steuer . Warum ist es so ? Damit die Menschen in diesen Länder auf der Arbeit fokusieren können , statt     eine     neue Freund / Freundin   finden . Guck   Mal auch in KontinentX , z. B. LandX , eine totalitariare Länder mit einem Didaktor . Der Land hat   sehr höhe GDP , aber die Volks ? Die Volks haben   sehr stresige Leben und geringe Sex . Ist Produktivität so viel wichtiger als   persönliche Entwicklung ? Verheiraten und dann zusammen wohnen sind die größte Lücke der Welt . Es ist gut für die Länder und die Regierung   aber die Volks haben danach eine monotone Leben . Ein Grund dafür , wenn man alleine leben   ist , bilig   Man bezahlt nur das   was er verwenden hat und die Frauen oder die Kinder     . Obwohl die Regierung sehr viele Insentive gibt , aber die Menschen haben     endlich diese negative Auswirkung   verstanden . Dank der Internet , man kann   die Wissenschaft über die Welt verteilen . In meinen Heimatland ist es so , dass mehrere Leute lieber alleine wohnen . Das ist die Wirkung von Kapitalismus und Sozialismus . Verheiraten sind vorher ein Vertrag zwischen zwei Geschäftliche Familie in Anfang Jahr 1700 . Wir brauchen eigentlich keine Regierung . Zentralisierte Management in einem Land ist nicht wirksam . In dieser neue Zeit , wir brauchen     dezentralisierte Regierung . Das heißt , jeder kann   eigene Sache wählen . In der vergangenen Zeit , können wir sehen , dass keine zentrale Regierung ewig bleiben . Also , wir müssen   Technologie , z. B. Ethereum   , um       eine faire System in der Zukunft   entwickeln . Man soll die wählen , ob er alleine , oder zusammen leben will , nicht wegen politische oder Wirtschaftliche Gründe .
",93,70,1,12,0,10,60.535117056856194,50.836120401337794,63.8,6.65,14.807692307692308,"{'present': 37, 'past': 0, 'future': 0, 'conditional': 0, 'subjunctive': 0}",1
B,B1,"Zusammen oder alleine Leben ? Auf der Abbildung "" Wie viele Personen leben in Deutschland in einem Haushalt "" kann man sehen , dass die Tendenz in den letzten 40 Jahre "" Alleine zu wohnen "" hat sich erhöht . Während der Mehrheit des Volkes in 1975 das Zusammenleben bevorzugt hat , wohnt die Mehrheit heutzutage Alleine . Aus der Graphik lässt sich feststellen , dass die deutsche Gesellschaft tendiert zu allein zu wohnen . · Meine Meinung nach kann das Alleinleben schädlich für die Gesellschaft sein . Menschen brauchen ständig Kontakt miteinandern um feste interpesonale Beziehungen aufzubauen . Alleinleben ist ein Zeichen von Unabhängigkeit und freiheit . In unserem aktuellem Wirtschaft System wird es gut angesehen viele Sachen zu haben , da es auch Symbol für Macht und Geld ist . Dieser Bedürfnis nach Materielle Sachen zu suchen , leitet zu den Falschen Ziel , weil der Mensch nur nach ihr eigene Ziele suchen wird . So gesehen werden die Menschen egoistischer , was kein Forschritt ergibt . In meinem heimatland LandX ist die Tendenz Alleinleben ehe niedriger . Meisten Kinder werden das Haus ihrer Eltern verlassen nur wenn sie ein Job haben . Viele arbeiten auch neben dem Studium um ihr Eltern zu unterstützen . Außerdem ist LandX ein Land , indem die Familie sehr wichtig ist , viele bevorzugen bei den Eltern zu bleiben bis sie eine neue Familie gründen können .
",42,22,1,7,5,7,69.26829268292683,52.19512195121951,59.9,7.525,16.857142857142858,"{'present': 23, 'past': 0, 'future': 0, 'conditional': 0, 'subjunctive': 0}",1
B,B1,"Zusammen oder alleine leben In Deutschland viele Menschen leben alleine , das ist in den letzten Jahren mehr geworden . Alleine Leben ist Freiheit aber kann auch langweilig sein . Man braucht gutes soziales Leben und viele Freunde und Familie . Wenn man älter wird ist es vieleicht schwieriger alleine zu wohnen , man mehr Hilfe braucht Ich wohne gerne mit Freunden in eine Wohnung . So können Essen teilen und zusammen Sachen machen . Ich bin nicht gerne alleine , deshalb bin ich lieber zusammen . Auch mit Familie zusammen leben ist schöner als alleine . 1975 lebten nur 28 % in Deutschland alleine , 1995 sind 35 % und 2015 42 % , das ist sehr viel .
",15,13,0,1,0,1,69.38775510204081,54.08163265306123,67.55,6.875,13.444444444444445,"{'present': 16, 'past': 1, 'future': 0, 'conditional': 0, 'subjunctive': 0}",2
B,B1,"Zusammen oder alleine leben In den oben gegebenen Kreisdiagrammen wird die prozentuelle Aufteilung der Anzahlen der Personen , die in einem deutschen Haushalt leben gegeben . Man kann deutlich bemerken , dass die Tendenz in Großfamilien zu leben deutlich größer in 1975 als in 2015 war , beziehungsweise knapp doppelt so groß früher als heuzutage . Im 1995 sind die drei Werte fast gleich geteilt , aber in 2015 ist der Anzahl der Deutschen , die allein wohnen , am größten , im Vergleich zu vorigen Jahrzehnten . Die Auswirkungen der Einzelleben werden meistens negativ sein , denn man verliert dadurch wichtige soziale Fähigkeiten , welche ganz wichtig in unseren heutigen Gesellschaft sind . Ich stimme zu , zu den gegebenen Meinung , denn das Verlust des Hilfsbereitschafts und sogar der Toleranz würden sehr schädlich für den einzelnen Menschen und der Gesellschaft sein . Gewöhnlicherweise entscheiden sich diejenige Menschen für Alleinleben , die von Anfang an einen introwerten Lebensstil geführt haben . In LandX hält die Mehrheit des Gesellschafts noch konservative Werte , also die meisten haben auf das Leben im Großfamilie nicht verzichtet .
",31,20,0,5,0,6,74.53416149068323,50.931677018633536,45.25,10.825,23.25,"{'present': 14, 'past': 2, 'future': 0, 'conditional': 0, 'subjunctive': 1}",3
B,B1,"Deutschland ist nicht nur das zweitältese Land der Welt sondern auch das Land der Individualisten . Persönlichkeit , Komfort , Selbstentwicklung , Erfolg und Kariere spielen eine wichtige Rolle in dem Leben jedes Deutsches . Ich denke nicht , dass allein Leben auf sozialen Kompetenzen wie Hilfsbarkeit oder Toleranz beanflussen kann . Man kann deutlich sehen , dass seit 1975 bis 2015 die Zahl der "" Singles "" auf ≈ 40 % gewachsen : von 28 % bis 42 % . 2014 hat Deutschland demonstriert , dass dieses Land helfen möchte . Zirka 2 mln. Menschen aus Syrien , Irak , Iran , Lybien , Afganistan kammen nach Deutschland und Deutschland hat diesen Menschen geholfen ein neues zu Hause zu finden . War es eine gute Entscheidung , kann nur die Zeit zeigen . Aber Deutschland demonstriert eine sehr starke Hilfsbarkeit . Ich habe schon oben geschrieben , dass die Deutsche Individualisten sind . Sie studieren bis 30 und bauen ihre Kariere bis 40 . Wenn man 40 ist , ist es sehr swierig eine Familie zu bauen oder mit anderen menschen ( Mann oder Frau ) zu leben . Die Gewohnheiten sind viel stärke als ein Wunsch ein Kind zu haben . "" Singles "" beanflussen die Gesselschaft nicht , beschädigt ist aber die Demografie sehr stark . Demografie ist ein großes Problem in Deuschland . Und es gibt keine Lösung . Emansipation und ein Wunsch eine Kariere , zu machen , bewegt die Frauen , von Mutterschaft zu verzichten . Finanz Hilfe von der Stadt kann dieses Problem nicht lösen . Ich denke , dass die Schulen müssen mehr Zeit investieren , um zu klären , dass Familien und Kinder sehr wichtig für die existenz der deutschen Kultur sind . Es ist sehr fremd für mich zu sechen , dass nur 24 % der Haushälter 3 und mehr Personen enthalten . In meinem Heimatland ist die Situation anders . Es ist wie in LandX . Die Kinder bleiben mit den Eltern und wohnen in Mehrgenerationen Häuse . Durchschnittlich hat jedes Haushalt 4 Menschen : Vater , Mutter und zwei Kinder .
",72,44,1,4,5,18,59.9290780141844,46.45390070921986,68.25,5.950000000000001,14.2,"{'present': 33, 'past': 2, 'future': 0, 'conditional': 0, 'subjunctive': 1}",3
B,B1,"Heutzutage gibt es in Deutschland mehr Personen die alleine oder zu zweit wohnen als nie zuvor . Die bedingungen , unter die Menschen von heute leben mussen , sehen auch ganz anders aus , als vor vielen jahren . Im Jahr 1975 wohnten die hälfte der Bevölkerung in Familien , d. h. 3 oder mehr Personen pro Haushalt . Wenn wir dieser Zeitpunkt mit 2015 vergleichen , lässt sich ein ausgeprägtes Veränderung in der Haushaltform sehen . Zwar , wohnen 42 % der Personen jetzt allein und auch ein wichtiger Teil ( 34 % ) zu zweit . Meiner Meinung nach sind die ergebnisse dieser Untersuchung schlecht für Deutschland . Grundsätzlich weil mit dieser lebenstil ( alleine zu wohnen ) , verliert man seine soziale Kompetenzen . Diese Kompetenzen sind heute ebenso wichtig wie 100 jahre früher , um eine gute lebensqualität zu haben und dementsprechend eine gute leistung bei der arbeit zu bringen . In meine Heimatland ist alles sehr in der Haupstadt zentralisiert , deswegen mussen sich die jungen sich umziehen , wenn sie eine gute universität besuchen wollen . Das stellt sich auch auf die statistiken um , wo man beobachten kann , dass fast 80 % der Personen noch bei ihren Familien wohnen .
",45,21,0,5,4,15,69.41176470588235,50.0,58.4,7.6,20.9,"{'present': 14, 'past': 2, 'future': 0, 'conditional': 0, 'subjunctive': 1}",3
B,B1,"Zusammen oder allein Leben ? Heutzutag hört man oft diese Frage . Statistick gesehen , dass viele jugendliche möchten gerne ein Partner/in haben , ohne mit ihm / ihr zusammen zu leben . Allein zu leben hat Vorteile und Nachteile . Wenn man allein wohnt , hat man seine Privat aber hat man auch langeweile . Meiner Meinung nach ist es zusammen leben viel schöner . Man kann dazu auch seine Privat haben . Ein Gründ des allein Lebens ist es , dass viele Leute verbringe viele Zeit bei der Arbeit oder bei dem Lernen . Wenn die zu Hause sind , wollen sich ausruhen . Die junge Leute haben auch das Problem , dass ihre passende Partner/in zu finden . Früher das Leben war einfacher und Leute hatten nicht so viele Anspruche . In meinem Heimatland wohnen viele zusammen . Die Situation ist ganz anderes als in Deutschland Eine Wohnung zu mieten ist da sehr teuer , deswegen wäre es günstiger zwei Personen zusammen der Preis teilen . Ausserdem die Mentalität ist so , dass zwei Partner wollen immer zusammen sein . Wenn man die Grafik schaut , sieht man die Lebweiseänderung in Deutschland . Zum Beispie im Jahr 1975 wollten lieber Familie zusammen sein , weniger als die Hälfte haten Interesse zussammen zu leben . Aber dieses Anzahl hat sich im Jahr 2015 halbiert . Die deutsche bevorzugen gebildet sein und ihre Fortschritt haben , als zusammen zu leben .
",45,28,0,5,1,11,62.264150943396224,48.113207547169814,68.75,6.324999999999999,13.0,"{'present': 24, 'past': 4, 'future': 0, 'conditional': 0, 'subjunctive': 2}",3
B,B1,"Zusammen oder alleine leben ? Die Graphik beschreibt im Zahl die Haushaltsgröße in Deutschland von 1975 bis 2015 und wie dieser Zahl durch die Zeiten verändert hat . Im Jahr 1975 lebten 28 % der Deutschen allein , 44 % in einem großem Haushalt mit 3 oder mehr Personen , 28 % mit einer anderen Person . Die Statistik in 2015 zeigt , dass die alleinlebende einen Zahl von 42 % trägt und weist eine erhöhung von 14 % auf im Vergleich mit dem Jahr 1975 , diejenigen , die mit einem Partner wohnen , trägt 34 % Prozent in 2015 . und 24 % der Deutschen lebten mit 3 und mehr Personen in 2015 . Die Statistik ergibt sich einen signifikant steigenden Trend mit alleinwohnenden und auch wenige großhaushälte . Eine Meinung nach sollte man sozialen Kompetenzn verlieren , wenn man alleine lebt . Diese Aussage beschäftigt sich dieser Text . Ob man der Aussage zustimmen kann , ist eine Verstiefungsstudie nötig . Bei der Statistik ist der Trend sichtbar , aber eine Kausalität von alleineteben und sozialen inkompetenz wird dabei nicht gezeigt . Deswegen ist dieser Aussage nicht genau . Um die Auswirkungen des Allein-lebens in Deutschland auf die Gesellschaft und den Einzelnen zu diskutieren muss mann unbedingt die Motiven wissen , weil man trifft die Entscheidung aus unterschiedlichen Gründen , wie Z. B getrennte Partnerschaft , Einkommenszustand , Soziale-Fähigkeiten und auch Persönlichkeitseigenschaften . Eine Auswirkung ist Axiomatisch - Menschen interkommuizieren weniger Heute . aber das heißt nicht vierlieren von Sozialen-Kompetenz , denn der Begriff "" Sozialen Kompetenz "" durch die Zeiten auch verändert hat in kulturellem Kontexte sowie in Inter-kulturellem Kontext . weniger-Einkommen und Kultur und persönlichen Eigenschaften und Studium können auch die Gründe für allein-leben sein . Eine präzise Beschreibung für die Auswirkungen sollte schwierig sein , ein Selbstwertungs-skala hilft dabei , die Auswirkungen zu beschreiben . wie z. B "" loneliness "" Skala mit "" 1 bis 7 "" . Es ist zu viel ! ! !
",59,33,1,7,6,12,60.0,46.27450980392157,54.05,9.2,17.526315789473685,"{'present': 27, 'past': 5, 'future': 0, 'conditional': 0, 'subjunctive': 0}",2
B,B1,"Die Struktur der Gesellschaft hat sich in letzten 100 Jahren stark verändert . Vor allem das Zusammenleben heute untescheidet sich stark mit dem Zusammenleben von gestern . Menschen bevorzugen immer öfter die Solidarität über das gemeinsame Leben der Großfamilien . Dazu steht uns eine Grafik zur Verfügung , die Daten von Jahren 1975 , 1995 und 2015 darstellt . Laut der Grafik hat sich die Zahl der allein und zur zweit lebenden Personen in letzten 40 Jahren erhöht . Dagegen zeigen die Haushalte mit mehrere Personen eine deutliche Verringerung auf . Vor allem leben deutlich mehr Menschen allein . Die Anteil der allein lebenden Personen hat sich von 28 % auf 42 % erhöht . Ein Aufstieg um 14 % in 40 Jahren zeigt wie schnell sich die Gesselschaft verändert hat . Das hat natürlich bestimmte Auswirkungen auf die Personen und auf die Gesselschaft . Unter vielen Diskussione die durch diese Problematik erzeugt werden , wenden wir uns heute zur Frage , ob das Alleinleben dazu führt , dass man seine soziale Kompetenzen verliert , wie z. B. Hilfsbereitschaft und Toleranz , und ob das dem einzelnen Menschen oder der Gesselschaft schadet . Meine Meinung nach , kann man insbesondere für die ganze Geselschaft bestimmte Folgerungen abziehen . Die Gesellschaft wird durchschnittlich immer individueller . Das ist deutlich auch im Alltag zu erkennen . Es wäre aber nicht gerecht die Individualisierung als böse zu "" ein Verb "" wie häufig gibt es auch bei diesem Fall sowohl nach- als auch Vorteile . Gegen in der Frage erwähnte Nachteile kann man Vorteile auflisten , wie z. B. Freiheit der Individium , Förderung der Kreativität und vorankommen der Unterdrückten Mindeheiten Anderseits bin ich der Meinung , dass die Auswirkung von Alleinleben auf einzelne Personen sich nicht verallgemeinern lässt . Es gibt viele verschiedene Personen mit verschieden Persönlichkeiten . Es kann wohl sein , dass eine bestimmte Person sehr schlecht von Alleinleben "" Verb "" wird . Aber es auf jeden Fall auch solche , auf denen das Alleinleben keine schlechte Auswirkungen hat . Zum Abschluss kann man sagen , dass die Gesselschaft immer individueller wird , was sowohl negativen als auch positiven Seiten hat .
",53,36,0,4,3,10,56.35179153094463,50.1628664495114,54.25,8.2,17.333333333333332,"{'present': 29, 'past': 2, 'future': 0, 'conditional': 0, 'subjunctive': 1}",3
B,B1,"Zusammen oder alleine Leben ist heutzutag ein der wichtigsten Themen . Eltern und Kinder wohnen in Deutschland in verschiedenen Familienformen zusammen . Aber wie viele Personen heute in einem Haushalt leben und wie es früher war . In den verschiedenen Zeiträumen sieht man den großen Unterschied zwischen den Haushalten , die mit eine Persone oder meherere Prsonen gewohnt haben . Die Zahl der Haushalt , der aus einem Person steht , war 1975 Ca. 28 % , wobei war es mit 3 oder mehr Personen fast 43 % d. h. , die Familie hatte eine enormen Rolle gespielt und mehr an die Bedeutung gewonnen . Denn im Jahr 2015 dagegen war die Anzahl mit einem Personen deutlich niedriger , nur 42 % natürlich aus unterschiedlichen Gründen . Und mit mehreren Person nur bei 24 % lag den Anteil . 1995 war die Anzahl der Personen , die alleine wohnen , 35 % . Dagegen war mit 2 Personen nicht so stark nur 32 % , wobei auch sie mit mehren Personen 33 % war . Daher kann man Sagen , dass sich die Haushalte in Deutschland sehr verändert hat , und die Menschen werden auch lieber alleine Leben . Da stellt sich die Frage , warum mehr Menschen in kleinen Haushalten oder allein wohnen wollen . Viele Menschen neigen dazu , nur bedingt fremde Personen kennenzulernen und auf sie zuzugehen . Deshalb ziehen nach einer anderen Stadt um . Viele von denen sind Studenten , die in einem anden Ort bleiben müssen . Das hat Sowohl Vorteile als auch Nachteil . Die Personen , die alleine wohen , fühlen sich einsam und manchmal finden keine Kontak mit seinen Umgebung . Und das hat deutlich negative Wirkung auf die Psyhschs Situation . Auf die Gesellschaft hat meiner Meinung nach keine negative Auswirkung . In meinem Heimatland bleibt man mit der Familie bis 18 Jahre alt , dann zieht man aus oben genanten Gründen um , um sein Leben allein aufzubauben . Mit allen Schwierigkeiten bleibt die Familie , die erste und besste Möglichkeit , bei denen zu bleiben .
",61,40,0,11,0,10,60.13986013986013,49.65034965034965,66.85,6.925,16.666666666666668,"{'present': 25, 'past': 10, 'future': 0, 'conditional': 0, 'subjunctive': 0}",2
B,B1,"Die vorliegende Grafik liefert Informationen darüber , wie viele Personen in Deutschland in einem Haushalt leben . Früher 1975 ist die größte Zahl der 3 und mehr Personen , mit 44 % . Bei einer Person und zwei Personen haben gleiche Antei mit 28 % . 1995 sinkt der Anteil der 3 und mehr Personen auf 33 % und steigt bei einem Person und zwei Personen zwischen 32 und 35 % . Der Anteil der drei und mehr Personen nimmt 2015 kontunuirlich auf 24 % ab . Während der Anteil der einer Person deutlich zunimmt , bleibt der Anteit der 2 Personen fast gleich . Ich stimme dazu , dass man seine Kontakten verliert . Wenn man alei lebt hat keine viele Kontakte und mit der Zeit gewöhnt man mit dieser Sitiaution , sodass man seine soziale Kompetenzen verliert . Es gibt viele Gründe dafür , dass man alein Leben will . Viele Mensche wollen selbstständig sein . Wenn sie aleine leben , werden sie alles allein machen . Sie bekomen keine Finanzierung von der Eltern . noch weitere Gründe ist das Studium . Wegen des Studiums ziehen viele Junge um . Arbeit spielt eine große Rolle dabei . Im Verglein zu meinem Heimtland "" LandX "" ist der Anteit der 3 und mehr Personen der großte . Ganz wenige Menschen , die allei leben .
",47,27,0,5,0,15,65.74585635359117,45.85635359116022,69.15,4.65,13.352941176470589,"{'present': 27, 'past': 0, 'future': 0, 'conditional': 0, 'subjunctive': 0}",1
